qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q4869729,症状,Q169872,battered woman syndrome,,pattern of signs and symptoms displayed by a woman who has suffered persistent intimate partner violence,,,T74.1,995.81,,
Q4420125,症状,Q169872,Kulenkampff-Tarnow syndrome,,a neuroleptic-induced dyskinetic syndrome,,,,,,
Q5499877,症状,Q169872,Free Immersion,,"freediving discipline in which no propulsion equipment is used, but pulling on the rope during descent and ascent is permitted",,,,,,
Q4430289,症状,Q169872,social function impairment,,"individual psychiatric symptom of impaired social skills such as maintaining relationships, maintaining employment, or raising children",,,,,,
Q4737896,症状,Q169872,Alvarez' syndrome,,medical condition,,,,,,
Q5380065,症状,Q169872,Ensure,,brand name of nutritional supplements and meal replacement shakes,,,,,,
Q6048309,症状,Q169872,obsession,,"recurrent, intrusive impulses or thoughts that are involuntary and ego-dystonic",,D009770,,,,
Q4918357,症状,Q169872,bismuthia,,medical condition,,,,,,
Q5424297,症状,Q169872,FACES syndrome,,human disease,,C536384,,,,C2931183
Q5121708,症状,Q169872,circulatory collapse,循環虚脱,"failure of circulation, such as blood flow",,,R57.9,,,C0852026
Q7797002,症状,Q169872,thought withdrawal,,delusional belief that thoughts have been 'taken out' of the patient's mind,,,,,,C0233686
Q7650403,症状,Q169872,Suudu,,culture-specific syndrome in South India,,,,,,
Q4309845,症状,Q169872,menerik,,,,,,,,
Q4677910,症状,Q169872,Acute arterial ischemic disorder,,,,,,,,
Q5754528,症状,Q169872,High-functioning alcoholic,,person who maintains jobs and relationships while exibiting alcoholism,,,,,,
Q5058362,症状,Q169872,Cellular fibroadenoma,,,,,,,,
Q4778101,症状,Q169872,anxiety/aggression-driven depression,,subtype of major depressive disorder,,,,,,
Q7241734,症状,Q169872,pressure of speech,,"tendency to speak rapidly and frenziedly, as if motivated by an urgency not apparent to the listener",,,,,,C0233718
Q7108912,症状,Q169872,Otobiotic,,,,,,,,
Q7587499,症状,Q169872,Wendigo psychosis,,,,,,,,
Q7161793,症状,Q169872,pelvic congestion syndrome,,human disease,,,,,,C0152078
Q4931259,症状,Q169872,boanthropy,,psychological disorder in which a human believes themself to be a bovine,,,,,,
Q4931474,症状,Q169872,Boas' sign,,pain below the right shoulder,,,,,,
Q6786248,症状,Q169872,Matchbox sign,,psychiatric medical sign,,,,,,
Q7796990,症状,Q169872,thought broadcasting,,Belief that others can hear someone's thoughts,,,,,,
Q7796994,症状,Q169872,thought insertion,,"feeling as if one's thoughts are not one's own, but rather belong to someone else and have been inserted into one's mind",,,,,,
Q7796989,症状,Q169872,thought blocking,,"thought disorder, sudden gaps or stoppages in train of thought",,,,,,
Q7256456,症状,Q169872,psychoorganic syndrome,器質精神症候群,"disorder characterised by impairment of memory, thought disorders etc., due to diffuse psychoorganic brain damage",,,F07.9,310.1,,
Q5000947,症状,Q169872,Burton line,,clinical sign found in patients with chronic lead poisoning,,,,,,
Q5526827,症状,Q169872,Gastrocutaneous syndrome,,human disease,,C535651,,,,C1850899
Q5022914,症状,Q169872,Callous and unemotional traits,,or (CU) a persistent pattern of behavior reflecting disregard & lack of empathy for others,,,,,,
Q7558166,症状,Q169872,Solipsism syndrome,独我論症候群,psychological condition,,,,,,
Q4894912,症状,Q169872,berserk llama syndrome,ベルセルク・ラマ症候群,psychological condition suffered by human-raised llamas and alpacas,,,,,,
Q5513797,症状,Q169872,GMS syndrome,,medical condition,,C564214,,,,C1841854
Q6819872,症状,Q169872,mermaiding,マーメイディング,swimming  wearing a mermaid costume,,,,,,
Q4653007,症状,Q169872,ANOTHER syndrome,,human disease,,C565604,,,,C1857052
Q5151412,症状,Q169872,Comedown,,Feelings after a drug's effects are fading,,,,,,
Q5432282,症状,Q169872,Falling-out,,loss of consciousness due to psychological stress,,,,,,
Q4385567,症状,Q169872,Alcoholism in Russia,ロシアのアルコール消費量,public health issue in Russia,,,,,,
Q5456364,症状,Q169872,fixed fantasy,,"belief or system of beliefs held by a single individual to be genuine, but that cannot be verified in reality",,,,,,
Q5504524,症状,Q169872,frigophobia,寒冷恐怖症,fear of becoming too cold,,,F40.2,,,
Q122144620,症状,Q169872,Ukuthwasa,,Culture-bound syndrome,,,,,,
Q108842750,症状,Q169872,Zaki syndrome,,rare genetic syndrome caused by a mutation in WLS gene,,,,,,
Q108844085,症状,Q169872,facial dermal dysplasia type 1,,,,,,,,C2936827
Q130488851,症状,Q169872,Female alcoholism,,,,,,,,
Q29033065,症状,Q169872,spiral groove syndrome,,,,,,,,C0270796
Q93629491,症状,Q169872,pediatric multisystem inflammatory syndrome,小児発症性多系統炎症症候群,"systemic inflamation in children, connected to COVID-19",小児にみられる重度炎症性疾患の一種,,,,,
Q55781208,症状,Q169872,marfanoid hypermobility syndrome,,human disease,,C531742,,,,C0268365
Q22314624,症状,Q169872,clammy skin,,symptom,,,R23.1,,,C0235848
Q95918498,症状,Q169872,Alcoholism in Hungary,,,,,,,,
Q97368664,症状,Q169872,Mediterranean syndrome,,,,,,,,
Q106590153,症状,Q169872,New Brunswick suspected neurological disease,,possible degenerative disease,,,,,,
Q55012959,症状,Q169872,dyskinetic syndrome,,human disease,,,,,,C0013384
Q54396715,症状,Q169872,religious trauma syndrome,宗教的トラウマ症候群,set of symptoms experienced by those who participate in or have left certain religious groups and belief systems,,,,,,
Q24084959,症状,Q169872,primary affect,,"clinical symptom, which means a limited presence of inflammation at the site of initial penetration of infectious disease.",,,,,,
Q29589522,症状,Q169872,salmon-colored rash,サーモンピンク疹,,成人Still病において発熱と同時に現れるサーモンピンク色の紅斑。掻痒感はなく、解熱と同時に消退する。,,,,,
Q111487708,症状,Q169872,low anterior resection syndrome,,postoperative complication after removal of the rectum,,D000094123,,,,C4524073
Q113173062,症状,Q169872,Forbes-Albright syndrome,,syndrome which cause galactorrhea and amenorrhoea,,,,,,
Q22965464,症状,Q169872,hypercrinia,,,,,,,,
Q55785903,症状,Q169872,syndrome with corpus callosum agenesis /dysgenesis as a major feature,,human disease,,,,,,C5680521
Q55786882,症状,Q169872,syndrome with pulmonary hypertension as a major feature,,human disease,,,,,,C5680755
Q126539679,症状,Q169872,kufungisisa,,culture bound syndrome prevalent in Zimbabwe,,,,,,
Q28057221,症状,Q169872,hypotension following bladder drainage,,,,,,,,
Q28403848,症状,Q169872,Hutchinson's mask,,,,,,,,
Q55781919,症状,Q169872,Gorlin-Chaudhry-Moss syndrome,,"Gorlin-Chaudhry-Moss (GCM) syndrome is a multiple congenital anomaly syndrome characterized by craniofacial dysostosis, facial dysmorphism, conductive hearing loss, generalized hypertrichosis, and extremity, ocular and dental anomalies",,C537290,,,,C0345382
Q28976193,症状,Q169872,Godtfredsen syndrome,,,,,,,,
Q29033075,症状,Q169872,Posterior Interosseous Nerve Entrapment Syndrome,,,,,,,,
Q116812433,症状,Q169872,PMPO,,"marketing term for exaggerated, overstated expression of audio output power",,,,,,
Q56063104,症状,Q169872,racial trauma,,race-based traumatic stress; the cumulative effects of racism on an individual’s mental and physical health,,,,,,
Q39048907,症状,Q169872,Dahan syndrome,,"Injury to the pituitary gland, resulting from spasm of the arteries. Where the pituitary gland produces less or no hormones due to the injury",,,,,,
Q39760628,症状,Q169872,Posterior inferior cerebellar artery syndrome,,,,,,,,
Q38264802,症状,Q169872,Philemon and Baucis syndrome,,,,,,,,
Q85846769,症状,Q169872,Neck-tongue syndrome,,medical disorder,,,,,,
Q54366503,症状,Q169872,Temtamy syndrome,,"Temtamy syndrome is a very rare congenital genetic neurological disorder characterized by agenesis/hypoplasia of corpus callosum with developmental abnormalities, ocular disorders, and variable craniofacial and skeletal abnormalities",,C536959,Q87.8,,,C1857512
Q97365310,症状,Q169872,autistic burnout,自閉燃え尽き症,persisting state of exhaustion in autistic people,,,,,,
Q42915945,症状,Q169872,Havana syndrome,ハバナ症候群,set of medical symptoms affecting U.S. and Canada government personnel,,,,,,
Q55345654,症状,Q169872,craniosynostosis-Dandy-Walker malformation-hydrocephalus syndrome,,medical condition,,,,,,C1838347
Q25245384,症状,Q169872,Pilot fatigue,,Reduced pilot performance from inadequate energy,,,,,,
Q28455110,症状,Q169872,emotional lability,気分変動,medical symptom,,,,,,
Q66424263,症状,Q169872,Fragments: Memories of a Wartime Childhood,,faked Holocaust memoir / false autobiography (confabulation) by Binjamin Wilkomirski (pseudonym),,,,,,
Q66424104,症状,Q169872,Wilkomirski syndrome,,Non-Jews present as Jewish Holocaust survivors,,,,,,
Q117768481,症状,Q169872,ear foreign body,,foreign body in the external auditory canal,,,,,,
Q124570567,症状,Q169872,Dynamic With Fins,,AIDA freediving discipline,,,,,,
Q124570575,症状,Q169872,Dynamic Without Fins,,AIDA freediving discipline,,,,,,
Q124570606,症状,Q169872,Dynamic With Bifins,,AIDA freediving discipline,,,,,,
Q124570596,症状,Q169872,Variable Weight Apnea,,AIDA freediving discipline,,,,,,
Q23012214,症状,Q169872,glowing feces,,symptom of white phosphorus exposure,,,,,,
Q23012213,症状,Q169872,glowing vomit,,symptom of white phosphorus exposure,,,,,,
Q106937541,症状,Q169872,Sandestig-Stefanova syndrome,,,,,,,,
Q96693925,症状,Q169872,Post-Treatment Lyme Disease,,Lyme disease symptoms persisting after treatment,,D000077342,,,,C3890422
Q31813,症状,Q169872,Plummer–Vinson syndrome,,syndrome,,D011004,D50.1,280.8,,C0032249
Q111211783,症状,Q169872,Brachycephalic Airway syndrome,,,,,,,,
Q112156204,症状,Q169872,trance-like syndrom,,,,,,,,
Q112683260,症状,Q169872,multiple chemical sensitivity syndrome,,,,,,,,
Q38057954,症状,Q169872,Adie-Critchley syndrome,,neurological syndrome,,,C71.1,,,C0270789
Q113976361,症状,Q169872,Post-Vac,,,,,,,,
Q115943837,症状,Q169872,asystole during REM sleep,,,,,,,,
Q116182304,症状,Q169872,Post-Avatar depression syndrome,,,,,,,,
Q109875391,症状,Q169872,Constant Weight With Bifins,,competitive freediving discipline,,,,,,
Q84263196,症状,Q169872,COVID-19,新型コロナウイルス感染症 (2019年),contagious disease caused by SARS-CoV-2,SARSコロナウイルス2 (SARS-CoV-2) によって引き起こされる人獣共通感染症,D000086382,U07.1,,840539006,C5203670
Q99305782,症状,Q169872,neologism,言語新作,"psychopathological symptom, characterized by the invention of new words that have meaning only to the person using them",,,,,5450100,C0233647
Q107028193,症状,Q169872,Wuhan pneumonia,武漢肺炎,"name of COVID-19 began with an outbreak in Wuhan city, China",COVID-19の呼称の一つ,,,,,
Q65046883,症状,Q169872,nipple pigmentation,,darkening of the nipple or areola,,,,,,C0240517
Q21652058,症状,Q169872,psychomotor agitation,,excessive motor activity,,,,,,
Q48996017,症状,Q169872,locura,,Type of mental disorder,,,,,,
Q18415397,症状,Q169872,stereotypy in autism,,,,,,,,
Q61722402,症状,Q169872,soul wandering,,culture-bound syndrome,,,F44.88,,,
Q25230657,症状,Q169872,self-disorder,,psychological phenomenon of disruption or diminishing of a person's sense of minimal (or basic) self,,,,,,
Q22965448,症状,Q169872,Collet's syndrome,,,,,,,,C0270885
Q19595989,症状,Q169872,automatic behavior,無意識下での行動,spontaneous verbal or motor behavior,,,,,,
Q21515327,症状,Q169872,distractibility,転導性,psychopathological symptom (difficulty focusing on tasks),精神病理学的症状の一種。気が散りやすいこと,,,,,C0233415
Q39360103,症状,Q169872,central heterochromia,,there are spikes of different colors radiating from the pupil,,,,,,C4021567
Q126810878,症状,Q169872,Acute scrotum,急性陰嚢症,,陰嚢の急性疼痛・腫脹,,,,,
Q11741987,症状,Q169872,Small Penis Syndrome,,unreasonable belief that the penis size is below normal,,,,,,
Q2522199,症状,Q169872,syndrome of Cassandra,カサンドラ(比喩),metaphor originating from Greek mythology,ギリシア神話を起源とするメタファー,,,,,
Q5445919,症状,Q169872,Fetal trimethadione syndrome,胎児トリメタジオン症候群,medical condition,,C537798,,,,C0265373
Q17063412,症状,Q169872,Sinbyeong,巫病,Korean culture-bound syndrome,,,,,,
Q754348,症状,Q169872,infant respiratory distress syndrome,新生児呼吸窮迫症候群,human disease affecting newborns,,D006819,,769,,C0020192
Q11782024,症状,Q169872,miryachit,,"nervous disorder said to have been encountered in Siberia, characterized by a jumping tic and the involuntary imitation of the words and actions of other people",,,,,,
Q3508566,症状,Q169872,immune dysregulation-polyendocrinopathy-enteropathy-X-linked syndrome,IPEX症候群,"hypersensitivity reaction type II disease characterized by onset in infancy of refractory diarrhea, endocrinopathies, type 1 diabetes mellitus, and dermatitis that has material basis in mutation in the FOXP3 gene on chromosome Xp11",,C580192,,,,C0342288
Q3554941,症状,Q169872,vasoplegia,,a postperfusion syndrome characterized by low systemic vascular resistance and a high cardiac output,,D056987,,,,C2717957
Q7972881,症状,Q169872,wasting,消耗症,human disease,,D019282,,,,C0043046
Q5852896,症状,Q169872,plant necrosis,,,,,,,,
Q1959715,症状,Q169872,NAME syndrome,,syndrome,,,D44.8,,,
Q11789590,症状,Q169872,psychomotor drive,,,,,,,,
Q11811135,症状,Q169872,paragnomen,,,,,,,,
Q3541786,症状,Q169872,drug dependence,薬物依存,dependence on pharmaceutical drugs,,,,,,
Q12057961,症状,Q169872,John Wayne Syndrome,,,,,,,,
Q17084483,症状,Q169872,puppy pregnancy syndrome,,culture-bound syndrome,,,,,,
Q2115682,症状,Q169872,pseudo-Klinefelter syndrome,,,,,,,,
Q2622112,症状,Q169872,physical dependence,身体的依存,physical condition caused by chronic use of a tolerance-forming drug,離脱による否定的な身体症状を生じさせる状態,,,,,
Q3508586,症状,Q169872,choleriform syndrome,,,,,,,,
Q3508758,症状,Q169872,lesional syndrome,,,,,,,,
Q3508769,症状,Q169872,myogenic syndrome,,,,,,,,
Q3508773,症状,Q169872,peripheral neurogenic syndrome,,,,,,,,
Q3508793,症状,Q169872,sublesional syndrome,,,,,,,,
Q3360152,症状,Q169872,pachyonychia congenita,,rare group of autosomal dominant skin disorders that are caused by a mutation in one of five different keratin genes,,D053549,Q84.5,757.5,39427000,C0265334
Q5358728,症状,Q169872,Griscelli syndrome type 1,,"Griscelli syndrome characterized by silvery gray sheen of the hair, hypopigmentation of the skin and neurological impairment without immunodeficiency that has material basis in mutations in the MYO5A gene on chromosome 15q21.2",,C537301,,,,C1859194
Q3241252,症状,Q169872,female sexual arousal disorder,冷感症,persistent or recurrent inability to attain sexual arousal or to maintain arousal until the completion of a sexual activity,,,F52.2,302.72,,
Q624497,症状,Q169872,altitude sickness,高山病,acute negative health effects from high altitude,,D000532,T70.2,993.2,,C0002351
Q11287073,症状,Q169872,imu reaction,イム,,,,,,,
Q923020,症状,Q169872,epidermolysis bullosa,表皮水疱症,human disease,,D004820,,757.39,,C0014527
Q9149803,症状,Q169872,ambisentence,,,,,,,,
Q4173417,症状,Q169872,otosalpingitis,,"eustachian tube disorder which involves inflammation of the mucous membrane of the cartilagenous portion of the eustachian tube caused by acute nasopharyngitis, infection from some pathogenic microbes or trauma of the tube",,,,,,C0155428
Q642548,症状,Q169872,hepatic encephalopathy,肝性脳症,"brain disease that is characterized by loss of brain function, the occurrence of confusion, altered level of consciousness, and coma that results when the liver is unable to remove toxins from the blood",,D006501,,,,C0019151
Q7429841,症状,Q169872,scalp–ear–nipple syndrome,,human disease,,C536623,,,,C1867020
Q2697371,症状,Q169872,Ramsay Hunt syndrome,ラムゼイ・ハント症候群,unrelated neurological syndromes described by James Ramsay Hunt,ウィキメディアの曖昧さ回避ページ,,,,,
Q11347550,症状,Q169872,lunchmate syndrome,ランチメイト症候群,fear of eating alone,,,,,,
Q2467856,症状,Q169872,Agony in the Garden,ゲツセマネの祈り,episode from the life of Jesus Christ,イエス・キリストがゲツセマネの園で十字架刑に処せられる前夜に祈った祈り,,,,,
Q2581333,症状,Q169872,post-concussion syndrome,脳振盪後症候群,organic brain syndrome that occurs following head trauma (i.e. concussion),,D038223,F07.2,310.2,,
Q3508755,症状,Q169872,influenza-like illness,インフルエンザ様症状,an acute respiratory illness with a measured temperature of 38 °C or greater and cough,,,,,,C0521839
Q3398781,症状,Q169872,amnesic shellfish poisoning,記憶喪失性貝中毒,syndrome of shellfish poisoning,,,,,,
Q2208086,症状,Q169872,TORCH complex,TORCH症候群,medical condition,,,,,,C0270173
Q3746560,症状,Q169872,phlegm,痰,liquid secreted by the mucous membranes of mammalians,,,,,,
Q2092492,症状,Q169872,clinical vampirism,レンフィールド症候群,obsession with drinking blood,,,F50.8,,,
Q3961702,症状,Q169872,mediastinal syndrome,,,,,,,,C0242112
Q3242773,症状,Q169872,phantom vibration syndrome,幻想振動症候群,Perception that one's mobile phone is vibrating or ringing when it is not,スマートフォンなどに着信が無いが、着信があった時のように振動したと錯覚する現象,,,,,
Q4059558,症状,Q169872,akinetic-rigid syndrome,,syndrome,,,,,,C1446219
Q18284625,症状,Q169872,entitlement,,"The concept of something being owed to or deserved of by someone, or the impression thereof.",,,,,,
Q6817452,症状,Q169872,mental distress,精神的苦痛,"range of symptoms and experiences of a person's internal life that are commonly held to be troubling, confusing or out of the ordinary",,,,,,
Q2283583,症状,Q169872,paralytic shellfish poisoning,麻痺性貝中毒,syndrome of shellfish poisoning,,,,,,
Q1642118,症状,Q169872,hemoblastosis,,abnormal proliferation of hematoblasts,,,,,,
Q10375211,症状,Q169872,susto,スストー,culture-bound syndrome,,,F45.1,,,
Q6839323,症状,Q169872,microcephalic osteodysplastic primordial dwarfism type II,,Human disease,,C565898,,,,C0432246
Q3961647,症状,Q169872,cytokine release syndrome,サイトカイン放出症候群,bodily reaction,,D000080424,,,710027002,C0948245
Q7305419,症状,Q169872,Red wine headache,,headache often accompanied by nausea and flushing,,,,,,
Q3492580,症状,Q169872,Chiari-Frommel Syndrome,,,,D002640,,,,
Q3493484,症状,Q169872,pallor mortis,,after-death paleness that occurs in those with light/white skin,,,,,,
Q3508562,症状,Q169872,Bambi syndrome,,"an emotional, idealized, infantile and naive attitude to nature",,,,,,
Q16943654,症状,Q169872,ufufuyane,,culture-bound syndrome,,,F44.3,,,
Q9347500,症状,Q169872,belle indifférence hystérique,,,,,,,,C0860660
Q7669314,症状,Q169872,TAN syndrome,,medical condition,,,,,,
Q129909264,症状,Q169872,Charlotte King Effect,,,,,,,,
Q131589080,症状,Q169872,hyper-empathy syndrome,,,,,,,,
Q133716322,症状,Q169872,narrative burnout,,,,,,,,
Q12199,症状,Q169872,AIDS,後天性免疫不全症候群,spectrum of conditions caused by HIV infection,HIVによって引き起こされる感染症、性感染症の一つ,D000163,B2424.,043,,C0001175
Q136405067,症状,Q169872,severe self-neglect,,"severe self-neglect is a term used in medicine and social work to describe a condition where an individual, usually an adult, lives in a state of extreme deterioration due to a persistent and voluntary failure to attend to their own basic needs.",,,,,,
Q129485516,症状,Q169872,Morbid rationalism,,schizophrenic way of thinking,,,,,,
Q136443290,症状,Q169872,dopaminergic dysfunction,,"a scientific term used to describe a problem, imbalance, or malfunction within the dopaminergic system of the brain.",,,,,,
Q133830217,症状,Q169872,Deep gluteal syndrome,,medical condition,,,,,,
Q130499326,症状,Q169872,stomach awareness,,medical symptom,,,,,,
Q136384074,症状,Q169872,delusional misinterpretation,,,,,,,,
Q131291106,症状,Q169872,minimal hearing loss,,"mild auditory changes that can impact language, learning, and quality of life, often underdiagnosed",,,,,,
Q131314258,症状,Q169872,Hyperlocomotion,,effect in animals,,,,,,
Q136114360,症状,Q169872,myopericarditis,,inflammatory condition that affects both the heart muscle and the protective sac around the heart.,,,,,,
Q12202,症状,Q169872,stroke,脳卒中,death of a region of brain cells due to poor blood flow,脳を栄養する血管の障害による疾患,D020521,,,,C3554760
Q136446790,症状,Q169872,cognitive impairment,,"a decline or deficit in one or more of the brain's cognitive functions. These functions include mental processes such as memory, thinking, reasoning, learning, attention, judgment, and problem-solving.",,,,,,
Q135855902,症状,Q169872,Sarcopenic dysphagia,,swallowing disorder,,,,,,
Q131744259,症状,Q169872,inappropriate affect,,emotional expression that does not align with the content of a person's speech or thoughts,,,,,,
Q135186962,症状,Q169872,Pain asymbolia,,A medical condition in which pain is experienced without unpleasantness.,,,,,,
Q136101876,症状,Q169872,cerebral malaria,,,,,,085.0,,
Q135641486,症状,Q169872,stroke,,,,,,,,
Q125565496,症状,Q169872,Babinski-Froment syndrome,,,,,,,,
Q125308633,症状,Q169872,Shazaam,,fictional 1990s film starring Sinbad,,,,,,
Q123285714,症状,Q169872,Syndrome of inappropriate secretion of TSH,,,,,,,,
Q124468593,症状,Q169872,Clinical zoanthropy,,,,,,,,
Q124957451,症状,Q169872,Klingsor syndrome,クリングゾル症候群,medical syndrome,,,,,,
Q123562799,症状,Q169872,mental status change,,symptom,,,,,,
Q124813894,症状,Q169872,autistic rage,,"intense outburst of anger, frustration, and agitation triggered by over- or understimulation, repeated interruptions of what they're doing; can seemingly come out of nowhere for neurotypicals",,,,,,
Q122443110,症状,Q169872,Pacific Oyster Mortality Syndrome,,syndrome,,,,,,
Q118849417,症状,Q169872,self-cutting,,harming one's own body by cutting oneself intentionally and voluntarily,,,,,,
Q118874889,症状,Q169872,Red diaper syndrome,,bacterial infection,,,,,,
Q118906812,症状,Q169872,ear fullness,,"auditory sensation associated with a feeling of stuffiness in the ear, pressure in the ear, or a feeling of ""stuffed ear""",,,,,,
Q115834748,症状,Q169872,COVID-19 Not Over Yet: What We Know of the Latest Surge in China,,Article published in Scientific European on 23 December 2022,,,,,,
Q122442106,症状,Q169872,Post-acute infection syndrome,,chronic illnesses from infections,,,,,,
Q122890759,症状,Q169872,Jansen-de Vries syndrome,,human disease,,,,,,
Q119573587,症状,Q169872,trauma in the Russian invasion of Ukraine,2022年ロシアのウクライナ侵攻におけるトラウマ,,,,,,,
Q120175339,症状,Q169872,autistic shutdown,,"mechanism for self-regulation by autistic people as a response to overstimulation, where the person withdraws into themselves and doesn't react or interact with the outside world until such time as they are regulated again",,,,,,
Q120691243,症状,Q169872,Hao–Fountain syndrome,,genetic syndrome,,,,,,
Q120939453,症状,Q169872,FOXP1 syndrome,,genetic syndrome,,,,,,
Q118185652,症状,Q169872,syndrome of Lisistrate,,,,,,,,
Q120708755,症状,Q169872,Raymond syndrome,,,,,,,,
Q120728858,症状,Q169872,Bonnevie-Ullrich syndrome,,,,,,,,
Q28868265,症状,Q169872,meningeal syndrome,,clinical syndrome,,,,,,
Q48999450,症状,Q169872,automatic negative thoughts,自動思考,,,,,,,C0424004
Q368779,症状,Q169872,insect-inflicted wound,虫刺症,wound caused by the bite or sting of an insect,,D007299,T14.1,919.4,,
Q106429181,症状,Q169872,zagaiada,,wound caused by zagaia,,,,,,
Q110015957,症状,Q169872,"French Prime Minister announces suspension of all flights to, from Brazil over coronavirus variant concerns",,Covid-19,,,,,,
Q64213617,症状,Q169872,illusion,,a misinterpretation of a true sensation (illusion in psychiatry),,,,,,
Q17254905,症状,Q169872,Hecht-Scott syndrome,,human disease,,C535856,,,,C2931047
Q26742190,症状,Q169872,sicca syndrome,,,,,,,,C0086981
Q110015987,症状,Q169872,Australia: AstraZeneca vaccine access expanded by Victorian government,,Covid-19 vaccine,,,,,,
Q110015973,症状,Q169872,South Korean health authorities confirm first vaccination death,,Covid 19 vaccine death,,,,,,
Q11976536,症状,Q169872,Hearing damage,,,,,,,,
Q113960268,症状,Q169872,angioscotoma,血管暗点,defect in the visual field caused by a dilated retinal blood vessel,,,,,193672005,C0438432
Q25380804,症状,Q169872,domestication syndrome,家畜化症候群,proposed biological phenomenon,,,,,,
Q26897529,症状,Q169872,trivialization,,tendency to downplay or understate facts,,,,,,
Q2713697,症状,Q169872,Fatigue-Syndrom,,,,,,,,
Q18192660,症状,Q169872,Child vehicular heat stroke deaths,赤ちゃん忘れ症候群,phenomenon in which children are mistakenly left in vehicles,,,,,,
Q3042155,症状,Q169872,Dyssynchrony,,,,,,,,
Q3508741,症状,Q169872,hidden hearing loss,隠れ難聴,"typically undetected hearing loss in conventional tests, affecting the ability to hear sounds in noisy environments or with multiple speakers",,D000097942,,,,C0456761
Q35339669,症状,Q169872,delusion,,,,,,,,
Q11492730,症状,Q169872,nasake wa hito no tame narazu,情けは人の為ならず,,日本語のことわざ,,,,,
Q52527525,症状,Q169872,hyperarousal,,,,,,,,CL540948
Q30765489,症状,Q169872,lament,,psychopathological symptom,,,,,,
Q18020346,症状,Q169872,mucocutaneous ocular syndrome of Fuchs,,,,,,,,
Q113245042,症状,Q169872,medication induced tremor,,,,,G25.1,,,
Q114240379,症状,Q169872,Strumpell's symptom,,diagnostic symptom,,,R29.8,,,
Q114240875,症状,Q169872,lying dog pose,,diagnostic symptom,,,R29.8,,,
Q20182872,症状,Q169872,Curtius syndrome,,,,,,,,
Q2553445,症状,Q169872,Weaving,,stable vice in horses,,,,,,
Q55782453,症状,Q169872,SHOX-related short stature,,,,,,,,C1845118
Q1641325,症状,Q169872,low milk supply,母乳不足,production of breast milk by a mother that is of insufficient quantity to meet the nutritional needs of her infant,,,O92.4,676.4,,C0020610
Q18554088,症状,Q169872,autonomic nervous system disease,自律神経系疾患,human disease,,D001342,G90,,,C0154691
Q22961496,症状,Q169872,Vogt-Vogt syndrome,,,,,,,,
Q2729941,症状,Q169872,dominant white,優性白色,horse coat color and its genetics,,,,,,
Q25381000,症状,Q169872,Allen-Hines syndrome,,,,,,,,
Q64513386,症状,Q169872,bulimia nervosa,神経性大食症,eating disorder that is characterized by a cycle of bulimia (binge eating) followed by inappropriate acts such as purging to avert weight gain,過食と、それによる体重増加を避けるための嘔吐などの不適切行為の繰り返しを特徴とする摂食障害・精神疾患,D002032,F50.2,307.51,,C0006370
Q1452495,症状,Q169872,Stadtaffe,,album,ペーター・フォックスのアルバム,,,,,
Q56027188,症状,Q169872,hood symptom,,symptom of catatonic stupor,,,,,,
Q27997150,症状,Q169872,Amafufunyana,,culture-bound syndrome,,,,,,
Q107400056,症状,Q169872,skin pain,,,,,,,,C0241136
Q2849638,症状,Q169872,sternal angle,,synarthrotic joint formed by the articulation of the manubrium and the body of the sternum,,,,,,C0222772
Q72423832,症状,Q169872,autistic meltdown,自閉症のメルトダウン,involuntary emotional breakdown in an autistic person caused by severe stress,,,,,,
Q3026357,症状,Q169872,diarrhetic shellfish poisoning,下痢性貝中毒,syndrome of shellfish poisoning,,,,,,
Q111024595,症状,Q169872,lip  blister,,,,,,,,C0858751
Q3054155,症状,Q169872,spoiled child,甘やかされて育てられる,derogatory term aimed at children who exhibit behavioral problems from being overindulged by their parents or other caregivers,,,,,,
Q3870364,症状,Q169872,Napolitude,,a feeling of melancholy after leaving the city of Naples,,,,,,
Q8963032,症状,Q169872,flight of ideas,,"a nearly continuous flow of thoughts, usually manifested in excessive speech",,,,,,C0233657
Q114179599,症状,Q169872,Kehrer's symptom,,diagnostic symptom,,,,,,
Q2554459,症状,Q169872,Wistfulness,,feeling of quiet loss and grief over something that has disappeared or been lost,,,,,,
Q22639348,症状,Q169872,cyanide rash,,disease caused by chronic cyanide exposure,,,,,,
Q96278437,症状,Q169872,non-restorative sleep,,unrefreshing sleep,,,,,,
Q3390934,症状,Q169872,Holy Wounds,,"the five piercing wounds Jesus suffered during the crucifixion, i.e. those in his hands and feet and the lance wound on his side",,,,,,
Q96470164,症状,Q169872,identity alteration,,switch to different personality state,,,,,,
Q17122103,症状,Q169872,Achor-Smith syndrom,,human disease,,,E87.6,,,
Q107355983,症状,Q169872,Paradoxical breathing,,abnormal breathing pattern,,,,,,C0231852
Q114177025,症状,Q169872,Mondonesi reflex,,diagnostic symptom,,,R29.8,,,
Q105723518,症状,Q169872,Prematurely aged appearance,,,,,,,,C1857656
Q1663500,症状,Q169872,mating bite,,part of the mating behavior,,,,,,
Q3141344,症状,Q169872,medical students' disease,医学生病/病気不安,"condition in medical students, who perceive themselves to be experiencing the symptoms of a disease that they are studying",,,,,,
