qid,category,category_qid,en_label,ja_label,en_description,ja_description,mesh_id,icd10,icd9,snomed_id,umls_id
Q48566679,医薬品,Q12140,ethinyl estradiol / etonogestrel,,combination drug,,,,,,
Q48566638,医薬品,Q12140,naproxen / sumatriptan,,combination drug,,,,,,
Q48566649,医薬品,Q12140,loratadine / pseudoephedrine,,combination drug,,,,,,
Q48566635,医薬品,Q12140,penicillin G benzathine / penicillin G procaine,,combination drug,,,,,,
Q48566706,医薬品,Q12140,ciprofloxacin / hydrocortisone,,combination drug,,,,,,
Q48566759,医薬品,Q12140,benazepril / hydrochlorothiazide,,combination drug,,,,,,
Q48566682,医薬品,Q12140,hydrochlorothiazide / quinapril,,combination drug,,,,,,
Q48566757,医薬品,Q12140,bisoprolol / hydrochlorothiazide,,combination drug,,,,,,
Q48566705,医薬品,Q12140,ezetimibe / simvastatin,,combination drug,,,,,,
Q48566694,医薬品,Q12140,hydrochlorothiazide / valsartan,,combination drug,,,,,,
Q48566689,医薬品,Q12140,isoniazid / pyrazinamide / rifampin,,combination drug,,,,,,
Q48566693,医薬品,Q12140,hydrochlorothiazide / losartan,,combination drug,,,,,,
Q48566728,医薬品,Q12140,chlorpheniramine / codeine,,combination drug,,,,,,
Q48566771,医薬品,Q12140,candesartan / hydrochlorothiazide,,combination drug,,,,,,
Q48566696,医薬品,Q12140,hydrochlorothiazide / spironolactone,,combination drug,,,,,,
Q48566702,医薬品,Q12140,Hydrocortisone / Neomycin / Polymyxin B,,combination drug,,,,,,
Q48566717,医薬品,Q12140,esomeprazole / naproxen,,combination drug,,,,,,
Q48566700,医薬品,Q12140,Hydrochlorothiazide / Lisinopril,,combination drug,,,,,,
Q48566719,医薬品,Q12140,formoterol / glycopyrrolate,,combination drug,,,,,,
Q48566731,医薬品,Q12140,dolutegravir / rilpivirine,,combination drug,,,,,,
Q48566727,医薬品,Q12140,estradiol / norethindrone,,combination drug,,,,,,
Q48566704,医薬品,Q12140,insulin glargine / lixisenatide,,combination drug,,,,,,
Q48566708,医薬品,Q12140,hydrocortisone / pramoxine,,combination drug,,,,,,
Q48566680,医薬品,Q12140,olodaterol / tiotropium,,combination drug,,,,,,
Q48566734,医薬品,Q12140,ertugliflozin / sitagliptin,,combination drug,,,,,,
Q48566740,医薬品,Q12140,dapagliflozin / saxagliptin,,combination drug,,,,,,
Q48566750,医薬品,Q12140,dutasteride / tamsulosin,,combination drug,,,,,,
Q48566738,医薬品,Q12140,hydrochlorothiazide / metoprolol,,combination drug,,,,,,
Q48566774,医薬品,Q12140,chlorpheniramine / hydrocodone,,combination drug,,,,,,
Q48566752,医薬品,Q12140,fluocinolone / hydroquinone / tretinoin,,combination drug,,,,,,
Q48566743,医薬品,Q12140,hydralazine / isosorbide dinitrate,,combination drug,,,,,,
Q48566725,医薬品,Q12140,lovastatin / niacin,,combination drug,,,,,,
Q48566761,医薬品,Q12140,fluticasone / vilanterol,,combination drug,,,,,,
Q48566765,医薬品,Q12140,ertugliflozin / metformin,,combination drug,,,,,,
Q48566733,医薬品,Q12140,meropenem/vaborbactam,,combination drug,,,,,,
Q48566724,医薬品,Q12140,olmesartan/amlodipine/hydrochlorothiazide,,combination drug,,,,,,
Q48566756,医薬品,Q12140,hydrocodone / ibuprofen,,combination drug,,,,,,
Q48566729,医薬品,Q12140,neomycin / polymyxin B,,combination drug,,,,,,
Q48566770,医薬品,Q12140,glyburide / metformin,,combination drug,,,,,,
Q48566776,医薬品,Q12140,ethinyl estradiol / norethindrone,,combination drug,,,,,,
Q48566769,医薬品,Q12140,guaifenesin / pseudoephedrine,,combination drug,,,,,,
Q48566784,医薬品,Q12140,famotidine / ibuprofen,,combination drug,,,,,,
Q48566796,医薬品,Q12140,fluocinolone / neomycin,,combination drug,,,,,,
Q48566801,医薬品,Q12140,fluticasone / umeclidinium / vilanterol,,combination drug,,,,,,
Q48566754,医薬品,Q12140,prednisolone / sulfacetamide,,combination drug,,,,,,
Q48566764,医薬品,Q12140,p-hydroxyamphetamine / tropicamide,,combination drug,,,,,,
Q48566790,医薬品,Q12140,lidocaine / tetracaine,,combination drug,,,,,,
Q48566794,医薬品,Q12140,levothyroxine / liothyronine,,combination drug,,,,,,
Q48566795,医薬品,Q12140,morphine / naltrexone,,combination drug,,,,,,
Q48566800,医薬品,Q12140,loteprednol etabonate / tobramycin,,combination drug,,,,,,
Q48566792,医薬品,Q12140,oxymetazoline / tetracaine,,combination drug,,,,,,
Q106293994,医薬品,Q12140,idecabtagene vicleucel,,gene therapy,,,,,,
Q75163056,医薬品,Q12140,rac-miconazole,,racemic mixture,,D008825,,,,
Q96695265,医薬品,Q12140,Ad5-nCoV,Ad5-nCoV,Chinese adenovirus-based vaccine against COVID-19,COVID-19ワクチンの一つ,,,,,
Q97574470,医薬品,Q12140,Insulin degludec/insulin aspart,インスリン デグルデク・インスリン アスパルト,combination medication,,,,,,
Q97574390,医薬品,Q12140,Beclometasone/formoterol,,inhalable drug,,,,,,
Q106427970,医薬品,Q12140,inclisiran sodium,,medication,,,,,,
Q103815273,医薬品,Q12140,sotatercept,,medication,,,,,,
Q106490012,医薬品,Q12140,estradiol/norethisterone acetate/relugolix,,combination drug,,,,,,
Q100152223,医薬品,Q12140,bupivacaine/meloxicam,,combination drug,,,,,,
Q106634189,医薬品,Q12140,forigerimod,,medication,,,,,,
Q106634584,医薬品,Q12140,amilomotide,,medication,,,,,,
Q106634652,医薬品,Q12140,ilatreotide,,medication,,,,,,
Q106636506,医薬品,Q12140,bifarcept,,medication,,,,,,
Q106636632,医薬品,Q12140,aviscumine,,medication,,,,,,
Q106636717,医薬品,Q12140,rismorelin,,medication,,,,,,
Q106640907,医薬品,Q12140,gadoxanum,,medication,,,,,,
Q106641607,医薬品,Q12140,lanoteplase,,medication,,,,,,
Q106641565,医薬品,Q12140,orientiparcin,,medication,,,,,,
Q106641975,医薬品,Q12140,albenatide,,medication,,,,,,
Q106641986,医薬品,Q12140,parstatin,,medication,,,,,,
Q106641989,医薬品,Q12140,somfasepor,,medication,,,,,,
Q106643179,医薬品,Q12140,dalazatide,,medication,,,,,,
Q106643190,医薬品,Q12140,tiplimotide,,medication,,,,,,
Q106649696,医薬品,Q12140,emapticap pegol,,medication,,,,,,
Q106649679,医薬品,Q12140,ocrase,,medication,,,,,,
Q96376515,医薬品,Q12140,dolutegravir/rilpivirine,,antiretroviral medication,,,,,,
Q106654589,医薬品,Q12140,obinepitide,,medication,,,,,,
Q106654622,医薬品,Q12140,nagrestipen,,medication,,,,,,
Q106654743,医薬品,Q12140,vanutide cridificar,,medication,,,,,,
Q106656308,医薬品,Q12140,dapiclermin,,medication,,,,,,
Q106656636,医薬品,Q12140,pifonakin,,medication,,,,,,
Q106664436,医薬品,Q12140,lexaptepid pegol,,medication,,,,,,
Q97154230,医薬品,Q12140,BBIBP-CorV,シノファームCOVID-19ワクチン,Chinese inactivated virus candidate vaccine against COVID-19,COVID-19ワクチンの一つ,,,,,
Q106695171,医薬品,Q12140,bovhyaluronidase azoximer,,medication,,,,,,
Q106713039,医薬品,Q12140,adargileukin alfa,,medication,,,,,,
Q106713064,医薬品,Q12140,muplestim,,medication,,,,,,
Q106712968,医薬品,Q12140,turoctocog alfa pegol,,medication,,,,,,
Q106713417,医薬品,Q12140,nerinetide,,medication,,,,,,
Q106713666,医薬品,Q12140,egaptivon pegol,,medication,,,,,,
Q106713446,医薬品,Q12140,somatosalm,,medication,,,,,,
Q106713897,医薬品,Q12140,butirosin sulfate,,medication,,,,,,
Q106713968,医薬品,Q12140,cilmostim,,medication,,,,,,
Q97154233,医薬品,Q12140,CoronaVac,コロナバック,Sinovac vaccine against COVID-19,COVID-19ワクチンの一つ,,,,,
Q100391844,医薬品,Q12140,LY-CoV016,,experimental antibody treatment for COVID-19,,,,,,
Q100420279,医薬品,Q12140,odesivimab,,pharmaceutical drug,,,,,,
Q100420435,医薬品,Q12140,maftivimab,,pharmaceutical drug,,,,,,
Q100420563,医薬品,Q12140,atoltivimab,,pharmaceutical drug,,,,,,
Q100420728,医薬品,Q12140,atoltivimab/maftivimab/odesivimab,,combination drug,,,,,,
Q104102327,医薬品,Q12140,dextriferron,,colloidal solution of ferric hydroxide with partially hydrolyzed dextrin,,,,,,
Q104863841,医薬品,Q12140,atoltivimab/maftivimab/odesivimab,,fixed-dose combination of three monoclonal antibodies,,,,,,
Q104153538,医薬品,Q12140,potassium citrate/potassium hydrogen carbonate,,pharmaceutical drug,,,,,,
Q104178616,医薬品,Q12140,lirentelimab,,medication,,,,,,
Q104213772,医薬品,Q12140,pasotuxizumab,,medication,,,,,,
Q104199191,医薬品,Q12140,benzathine benzylpenicillin/procaine benzylpenicillin,,combination drug,,,,,,
Q97861293,医薬品,Q12140,pioglitazone/glimepiride,,combination drug,,,,,,
Q76692516,医薬品,Q12140,ethinyl estradiol-norgestrel combination,,"ethinyl estradiol and norgestrel given in fixed proportions, a contraceptive",,D019304,,,,
Q100692768,医薬品,Q12140,lumasiran,,pharmaceutical drug,,,,,,
Q96371968,医薬品,Q12140,amlodipine/celecoxib,,combination drug,,,,,,
Q100740765,医薬品,Q12140,hydrogen saline,,medication; NaCl solution enriched with hydrogen,,,,,,
Q96373390,医薬品,Q12140,bempedoic acid/ezetimibe,,combination drug,,,,,,
Q96373575,医薬品,Q12140,Bimatoprost/timolol,,combination drug,,,,,,
Q96373964,医薬品,Q12140,Brinzolamide/brimonidine,,combination drug,,,,,,
Q96377082,医薬品,Q12140,Elagolix/estradiol/norethindrone acetate,,combination drug,,,,,,
Q96377868,医薬品,Q12140,Fenofibrate/simvastatin,,combination drug,,,,,,
Q96395230,医薬品,Q12140,netarsudil/latanoprost,,combination drug,,,,,,
Q96379618,医薬品,Q12140,Glycopyrronium bromide/formoterol,,combination medication,,,,,,
Q101004936,医薬品,Q12140,ethinylestradiol/megestrol acetate,,combination drug,,,,,,
Q104640370,医薬品,Q12140,spleen extract,,chemical compounds extracted from animal spleen,,,,,,
Q85759193,医薬品,Q12140,Empagliflozin/linagliptin/metformin,エンパグリフロジン／リナグリプチン／メトホルミン,combination drug,,,,,,
Q104917743,医薬品,Q12140,sodium nitrite/sodium thiosulfate,,combination drug,,,,,,
Q105064356,医薬品,Q12140,cabotegravir/rilpivirine,,combination drug,,,,,,
Q97190847,医薬品,Q12140,pertuzumab/trastuzumab/hyaluronidase,,combination drug,,,,,,
Q97154236,医薬品,Q12140,Anhui Zhifei Longcom Biopharmaceutical COVID-19 vaccine candidate,,candidate vaccine against COVID-19,,,,,,
Q85759675,医薬品,Q12140,estradiol/drospirenone,,combination drug,,,,,,
Q85759678,医薬品,Q12140,Estradiol/norethisterone,,combination drug,,,,,,
Q85759677,医薬品,Q12140,estradiol/dydrogesterone,,combination drug,,,,,,
Q85759692,医薬品,Q12140,ethinylestradiol/drospirenone/prasterone,,combination drug,,,,,,
Q77009451,医薬品,Q12140,conjugated estrogens/methyltestosterone,,combination drug,,,,,,
Q85793873,医薬品,Q12140,Polyestradiol phosphate/medroxyprogesterone acetate,,combination drug,,,,,,
Q97355508,医薬品,Q12140,indacaterol/mometasone,,combination drug,,,,,,
Q97628024,医薬品,Q12140,Indacaterol/glycopyrronium bromide/mometasone,,combination drug,,,,,,
Q97657074,医薬品,Q12140,arginine/lysine,,combination drug,,,,,,
Q105445217,医薬品,Q12140,sodium citrate/sodium lauryl sulfoacetate/glycerol,,pharmaceutical combination,,,,,,
Q100153069,医薬品,Q12140,Mezoneuron sumatranum,,Species of the genus Mezoneuron,,,,,,C3766917
Q96371714,医薬品,Q12140,Alendronic acid/colecalciferol,,drug combination used to manage osteoporosis,,,,,,
Q96376272,医薬品,Q12140,Desloratadine/pseudoephedrine,,medication used for the treatment of seasonal allergic rhinitis,,,,,,
Q96386853,医薬品,Q12140,Lamivudine/tenofovir,,combination antiretroviral medication for the treatment of HIV/AIDS,,,,,,
Q105714904,医薬品,Q12140,casimersen,カシメルセン,antisense RNA medication,,,,,,
Q105687595,医薬品,Q12140,regdanvimab,,monoclonal antibody,,,,,,
Q105816161,医薬品,Q12140,serdexmethylphenidate/dexmethylphenidate,,combination drug,,,,,,
Q105091132,医薬品,Q12140,donanemab,ドナネマブ,experimental drug for the treatment of Alzheimer's disease,,,,,,
Q96375955,医薬品,Q12140,Daratumumab/hyaluronidase,ダラツムマブ・ボルヒアルロニダーゼ アルファ,combination drug,多発性骨髄腫の成人患者等を対象とした固定用量の併用療法薬,,,,,
Q103741648,医薬品,Q12140,RNA therapeutics,RNA治療,class of medications,,,,,,
Q75135101,医薬品,Q12140,realgar/indigo naturalis,,medication,,,,,,
Q103085694,医薬品,Q12140,naxitamab,,medication,,,,,,
Q85761419,医薬品,Q12140,Fluticasone furoate/umeclidinium bromide/vilanterol,,type of combination drug consisting of three inhaled medications used for the treatment of chronic obstructive pulminary disease,,,,,,
Q75191074,医薬品,Q12140,sodium phenylacetate/sodium benzoate,,combination drug,,,,,,
Q98523854,医薬品,Q12140,trastuzumab/hyaluronidase,,pharmaceutical drug,,,,,,
Q98523590,医薬品,Q12140,estradiol benzoate/progesterone/testosterone propionate,,combination drug,,,,,,
Q98523597,医薬品,Q12140,estradiol benzoate/trenbolone acetate,,combination drug,,,,,,
Q108887202,医薬品,Q12140,atidarsagene autotemcel,,gene therapy,,,,,,
Q108858140,医薬品,Q12140,omeprazole/amoxicillin/rifabutin,,combination drug,,,,,,
Q109908405,医薬品,Q12140,lonoctocog alfa,,a recombinant Factor VIII used to treat hemophilia A to control bleeding,,,,,,
Q108990267,医薬品,Q12140,celecoxib/tramadol,,combination drug,,,,,,
Q131286787,医薬品,Q12140,zinc paste,,,,,,,,
Q106714048,医薬品,Q12140,JI-38,,medication,,,,,,
Q106715120,医薬品,Q12140,astodrimer,,medication,,,,,,
Q106714938,医薬品,Q12140,pegnartograstim,,medication,,,,,,
Q106715128,医薬品,Q12140,DiaPep277,,medication,,,,,,
Q106715206,医薬品,Q12140,mirococept,,medication,,,,,,
Q106715216,医薬品,Q12140,menfegol,,medication,,,,,,
Q106716137,医薬品,Q12140,mirimostim,,medication,,,,,,
Q106716579,医薬品,Q12140,nartograstim,,medication,,,,,,
Q106728191,医薬品,Q12140,baminercept,,medication,,,,,,
Q106728538,医薬品,Q12140,agatolimod sodium,,medication,,,,,,
Q106728833,医薬品,Q12140,viroxime,,medication,,,,,,
Q106729630,医薬品,Q12140,bevasiranib sodium,,medication,,,,,,
Q106729622,医薬品,Q12140,taneptacogin alfa,,medication,,,,,,
Q106716446,医薬品,Q12140,teceleukin,テセロイキン,medication,,,,,,
Q106863504,医薬品,Q12140,pegcetacoplan,,medication,,,,,,
Q106940266,医薬品,Q12140,bentracimab,,medication,,,,,,
Q110392429,医薬品,Q12140,ecogramostim,,medication,,,,,,
Q110402712,医薬品,Q12140,latiglutenase,,medication,,,,,,
Q110402743,医薬品,Q12140,pegargiminase,,medication,,,,,,
Q109979623,医薬品,Q12140,nonacog beta pegol,ノナコグ ベータ ペゴル,drug,,,,,,
Q110392502,医薬品,Q12140,ersofermin,,wound healing agent,,,,,,
Q107401582,医薬品,Q12140,AZD7442,AZD7442,experimental monoclonal antibody treatment for COVID-19,,,,,,
Q107223695,医薬品,Q12140,interferon kappa,,drug,,,,,,
Q107235286,医薬品,Q12140,oral superabsorbent hydrogel,,medication,,,,,,
Q110757700,医薬品,Q12140,tebentafusp,,medication,,,,,,
Q107213718,医薬品,Q12140,HEPARIN SODIUM,,The sodium salt of Heparin,,,,,,
Q110604287,医薬品,Q12140,Jerusalem balsam,,drug made on a herbal basis,,,,,,
Q107311693,医薬品,Q12140,sodium phenylbutyrate/taurursodiol,,drug combination,,,,,,
Q107129060,医薬品,Q12140,plasminogen,,medication,,,,,,
Q107359303,医薬品,Q12140,OTL-103,,gene therapy for Wiskott-Aldrich Syndrome,,,,,,
Q134389616,医薬品,Q12140,GP3269,,pharmaceutical compound,,,,,,
Q107391591,医薬品,Q12140,valoctocogene roxaparvovec,,experimental gene therapy for hemophilia A,,,,,,
Q107400384,医薬品,Q12140,ABO-102,,experimental gene therapy for Mucopolysaccharidosis Type III (Sanfilippo syndrome),,,,,,
Q107400387,医薬品,Q12140,ADP-A2M4,,experimental allogeneic T-cell treatment for synovial sarcoma,,,,,,
Q107400389,医薬品,Q12140,ALLO-715,,experimental allogeneic CAR-T treatment for multiple myeloma,,,,,,
Q107400390,医薬品,Q12140,AST-OPC1,,experimental cell therapy for spinal cord injuries,,,,,,
Q107400392,医薬品,Q12140,AT132,,experimental gene therapy for X-linked myotubular myopathy,,,,,,
Q107400396,医薬品,Q12140,CAP-1002,,experimental allogeneic cell therapy for Duchenne muscular dystrophy,,,,,,
Q107400395,医薬品,Q12140,CLBS14 (Ologo),,experimental autologous cell therapy for refractory angina,,,,,,
Q107400382,医薬品,Q12140,ED-101,,experimental cell therapy for recessive dystrophic epidermolysis bullosa,,,,,,
Q107400398,医薬品,Q12140,CT053,,experimental autologous CAR-T treatment for multiple myeloma,,,,,,
Q107400402,医薬品,Q12140,ECT-001,,experimental allogeneic cell therapy for hematologic malignancies,,,,,,
Q107400400,医薬品,Q12140,exagamglogene autotemcel,,experimental gene therapy for sickle cell disease and transfusion-dependent beta thalassemia,,,,,,
Q107400404,医薬品,Q12140,FCX-007,,experimental gene therapy for recessive dystrophic epidermolysis bullosa,,,,,,
Q107400405,医薬品,Q12140,ilixadencel,,experimental allogeneic cell therapy for renal cell carcinoma,,,,,,
Q107400406,医薬品,Q12140,lifileucel,,experimental autologous cell therapy for metastatic melanoma,,,,,,
Q107400407,医薬品,Q12140,MDR-101,,experimental allogeneic cell therapy for prevention of kidney transplant rejection,,,,,,
Q107400409,医薬品,Q12140,MB-107,,experimental gene therapy for X-linked severe combined immunodeficiency,,,,,,
Q107400401,医薬品,Q12140,RVT-802,,experimental allogeneic cell therapy for congenital athymia in DiGeorge syndrome,,,,,,
Q107400410,医薬品,Q12140,RP-L102,,experimental gene therapy for Fanconi anemia,,,,,,
Q107400414,医薬品,Q12140,RP-L201,,experimental gene therapy using autologous CD34+ enriched cells for Leukocyte adhesion deficiency Type I,,,,,,
Q107400412,医薬品,Q12140,VY-AADC,,experimental gene therapy for Parkinson's disease,,,,,,
Q123676549,医薬品,Q12140,AZD2693,,experimental drug,,,,,,
Q123676432,医薬品,Q12140,MK-2060,,experimental drug,,,,,,
Q107401559,医薬品,Q12140,BRII-196/BRII-198,,experimental treatment for COVID-19,,,,,,
Q107401578,医薬品,Q12140,ChAdV68-S-TCE,,experimental treatment for COVID-19,,,,,,
Q107401577,医薬品,Q12140,ChAdV68-S,,experimental treatment for COVID-19,,,,,,
Q107401612,医薬品,Q12140,NT-I7,,experimental treatment for COVID-19,,,,,,
Q107401563,医薬品,Q12140,spike-ferritin nanoparticle vaccine,,experimental treatment for COVID-19,,,,,,
Q107401592,医薬品,Q12140,PUL-042,,experimental treatment for COVID-19,,,,,,
Q107401579,医薬品,Q12140,SAM-LNP-S,,experimental treatment for COVID-19,,,,,,
Q107401583,医薬品,Q12140,SAB-185,,experimental treatment for COVID-19,,,,,,
Q107401580,医薬品,Q12140,SAM-LNP-S-TCE,,experimental treatment for COVID-19,,,,,,
Q107401624,医薬品,Q12140,remestemcel-L,,experimental treatment for COVID-19,,,,,,
Q123692233,医薬品,Q12140,JNJ-77242113,,experimental drug,,,,,,
Q123699683,医薬品,Q12140,volenrelaxin,,experimental drug,,,,,,
Q107488012,医薬品,Q12140,estradiol valerate/megestrol acetate,,combination drug,,,,,,
Q106943333,医薬品,Q12140,Sotrovimab,ソトロビマブ,medication,遺伝子組換え抗SARS-CoV-2スパイクタンパク質モノクローナル抗体,,,,,
Q123844783,医薬品,Q12140,INZ-701,,experimental drug,,,,,,
Q124134669,医薬品,Q12140,bepirovirsen,,pharmaceutical drug,,,,,,
Q123857887,医薬品,Q12140,insulin tregopil,,experimental drug,,,,,,
Q123857866,医薬品,Q12140,pramlintide/insulin A21G,,experimental drug,,,,,,
Q123875719,医薬品,Q12140,efruxifermin,,experimental drug,,,,,,
Q123877833,医薬品,Q12140,aldafermin,,experimental drug,,,,,,
Q123907241,医薬品,Q12140,AXA1125,,experimental drug,,,,,,
Q123913835,医薬品,Q12140,evazarsen sodium,,experimental drug,,,,,,
Q123913871,医薬品,Q12140,tegoprubart,,experimental drug,,,,,,
Q107693067,医薬品,Q12140,avalglucosidase alfa,,medication,,,,,,
Q107693079,医薬品,Q12140,tretinoin/benzoyl peroxide,,combination drug,,,,,,
Q124048020,医薬品,Q12140,ziltivekimab,,experimental drug,,,,,,
Q124096628,医薬品,Q12140,IMCY-0098,,experimental drug,,,,,,
Q110271677,医薬品,Q12140,efgartigimod alfa,エフガルチギモド アルファ,medication,,,,,,
Q124312898,医薬品,Q12140,tarlatamab,,experimental drug,,,,,,
Q108081005,医薬品,Q12140,calcium oxybate/magnesium oxybate/potassium oxybate/sodium oxybate,,combination drug,,,,,,
Q106957199,医薬品,Q12140,amivantamab,アミバンタマブ,medication,,,,,,
Q110890586,医薬品,Q12140,hypericum oil,,,,,,,,
Q108400970,医薬品,Q12140,diclofenac etalhyaluronate,,medication,,,,,,
Q108453418,医薬品,Q12140,carbidopa/oxitriptan,,medication,,,,,,
Q110872885,医薬品,Q12140,model-informed precision dosing,,,,,,,,
Q124972611,医薬品,Q12140,garetosmab,,experimental drug,,,,,,
Q124972613,医薬品,Q12140,zilebesiran,,experimental drug,,,,,,
Q108670929,医薬品,Q12140,tisotumab vedotin,,medication,,,,,,
Q118727164,医薬品,Q12140,Vicks Formula 44,,,,,,,,
Q109913125,医薬品,Q12140,alfimeprase,,drug,,,,,,
Q5721601,医薬品,Q12140,bismuth subcitrate/metronidazole/tetracycline,,combination drug,,,,,,
Q16628711,医薬品,Q12140,ethinylestradiol/cyproterone acetate,,combination drug,,,,,,
Q2903596,医薬品,Q12140,Billy Boy,,,,,,,,
Q7129023,医薬品,Q12140,pamabrom,,pharmaceutical drug,,,,,,C0135166
Q6676159,医薬品,Q12140,Loperamide/simethicone,,combination drug,,,,,,
Q16834000,医薬品,Q12140,artesunate/sulfadoxine/pyrimethamine,,combination drug,,,,,,
Q20707431,医薬品,Q12140,Aleve PM,,drug combination used to relieve pain,,,,,,
Q16883197,医薬品,Q12140,sodium fluoride/malic acid,,medication,,,,,,
Q16920609,医薬品,Q12140,hydrocortisone/miconazole,,combination drug,,,,,,
Q251005,医薬品,Q12140,nystatin,ナイスタチン,pharmaceutical drug,,D009761,,,,
Q7800574,医薬品,Q12140,ticarcillin/clavulanic acid,,combination drug,,,,,,
Q17003804,医薬品,Q12140,Amitriptyline/perphenazine,,combination drug,,,,,,
Q5954728,医薬品,Q12140,hydrocortisone/oxytetracycline,,combination drug,,,,,,
Q16988711,医薬品,Q12140,coricidin,,pharmaceutical combination,,,,,,
Q17082442,医薬品,Q12140,calcium acetate/magnesium carbonate,,combination drug,,,,,,
Q7824908,医薬品,Q12140,oxomemazine/guaifenesin,,combination drug,,,,,,
Q17126248,医薬品,Q12140,sulfacetamide/sulfur,,pharmaceutical drug,,,,,,
Q7833392,医薬品,Q12140,trandolapril/verapamil,,combination drug,,,,,,
Q7842300,医薬品,Q12140,azatadine/pseudoephedrine,,combination drug,,,,,,
Q7846192,医薬品,Q12140,tropicamide/hydroxyamfetamine,,combination drug,,,,,,
Q79448,医薬品,Q12140,immunoglobulin G,免疫グロブリンG,antibody isotype,,D007074,,,,
Q5689085,医薬品,Q12140,HeadOn,,topical product claimed to relieve headaches,,,,,,
Q6994170,医薬品,Q12140,Neosporin (Neomycin/polymyxin B/bacitracin),Neosporin,antibiotic composed of several compounds,,,,,,
Q5423256,医薬品,Q12140,ezetimibe/simvastatin,,drug combination used for the treatment of dyslipidemia,,D000069499,,,,
Q6897268,医薬品,Q12140,mometasone/formoterol,モメタゾン／ホルモテロール,combination drug,,D000068758,,,,
Q5767602,医薬品,Q12140,aspirin/paracetamol/caffeine,,analgesic drug combination,,,,,,
Q6959057,医薬品,Q12140,testosterone propionate/testosterone phenylpropionate/testosterone isocaproate/testosterone decanoate,,combination drug,,,,,,
Q17143203,医薬品,Q12140,Pseudoephedrine/loratadine,,allergy medicine,,,,,,
Q7051180,医薬品,Q12140,Norgesic,,orphenadrine citrate,,,,,,
Q6558911,医薬品,Q12140,lisinopril/hydrochlorothiazide,リシノプリル／ヒドロクロロチアジド,combination drug,,,,,,
Q19597688,医薬品,Q12140,ledipasvir/sofosbuvir,,medication used to treat hepatitis C,,,,,,
Q7023530,医薬品,Q12140,Niacin/lovastatin,,drug combination,,,,,,
Q422519,医薬品,Q12140,mineralocorticoid,鉱質コルチコイド,group of corticosteroids primarily associated with water and electrolyte balance,,D008901,,,,C0026160
Q7115912,医薬品,Q12140,Oxycodone/paracetamol,,chemical compound,,,,,,
Q5150798,医薬品,Q12140,ibuprofen/paracetamol,,combination drug,,,,,,
Q5173334,医薬品,Q12140,neomycin/polymyxin B/hydrocortisone,ネオマイシン／ポリミキシンB／ヒドロコルチゾン,combination drug,,,,,,
Q421951,医薬品,Q12140,kanamycin (extract),カナマイシン,drug; extract from Streptomyces kanamyceticus,,D007612,,,,C0022487
Q6147773,医薬品,Q12140,tobramycin/dexamethasone,,pharmaceutical preparation,,D000078162,,,,C0723765
Q19904081,医薬品,Q12140,Ephedrine/ethylmorphine,,combination antitussive drug,,,,,,
Q7226969,医薬品,Q12140,bacitracin/polymyxin B,,combination drug,,,,,,
Q5299119,医薬品,Q12140,dorzolamide/timolol,ドルゾラミド／チモロール,combination drug,,,,,,
Q6037262,医薬品,Q12140,insecticidal soap,,a soap which is based on potassium fatty acids and is used to control many plant pests,,,,,,
Q7263592,医薬品,Q12140,pyridoxine/doxylamine,,combination drug,,,,,,
Q15410179,医薬品,Q12140,Tegafur/gimeracil/oteracil,テガフール・ギメラシル・オテラシルカリウム,combination drug,,C079198,,,,
Q7636174,医薬品,Q12140,sulfadoxine/pyrimethamine,スルファドキシン／ピリメサミン,combination drug,,,,,,
Q5333323,医薬品,Q12140,Econazole/triamcinolone,,combination drug,,,,,,
Q15708453,医薬品,Q12140,linopristin/flopristin,,combination drug,,,,,,
Q190016,医薬品,Q12140,heparin,ヘパリン,medication which is used as an anticoagulant (blood thinner),抗凝固剤（血液凝固阻止剤）として使用される薬剤,D006493,,,,
Q5308141,医薬品,Q12140,Drixoral,,combination medication,,,,,,
Q5401780,医薬品,Q12140,esterified estrogens/methyltestosterone,,pharmaceutical combination,,,,,,
Q190878,医薬品,Q12140,activated carbon,活性炭,"form of carbon processed to have small, low-volume pores that increase the surface area",,,,,,
Q22673321,医薬品,Q12140,elbasvir/grazoprevir,,two drug combination for the treatment of hepatitis C,,,,,,
Q6395426,医薬品,Q12140,Ketofol,,combination drug,,,,,,
Q7023532,医薬品,Q12140,Niacin/simvastatin,,combination drug consisting of an extended release form of the vitamin niacin and the statin drug simvastatin,,,,,,
Q7083104,医薬品,Q12140,Olanzapine/fluoxetine,,antidepressant medication,,,,,,
Q7108974,医薬品,Q12140,gentamicin/betamethasone valerate/clotrimazole,,combination drug used in veterinary medicine,,,,,,
Q7116185,医薬品,Q12140,Oxytrex,,investigational drug currently in clinical trials,,,,,,
Q18485880,医薬品,Q12140,naproxen/esomeprazole magnesium,,pharmaceutical product,,,,,,
Q18204530,医薬品,Q12140,Buprenorphine/samidorphan,,pharmaceutical drug combination,,,,,,
Q7597226,医薬品,Q12140,carbidopa / levodopa / entacapone,,chemical compound,,,,,,
Q8071455,医薬品,Q12140,Zicam,,homeopathic cold remedy,,,,,,
Q10741852,医薬品,Q12140,ipratropium bromide/salbutamol,イプラトロピウム・サルブタモール,combination drug,,,,,,
